datetime,south_generation,south_demand,irradiance,temp_c,humidity,hour,day_of_week,month,is_weekend,hour_sin,hour_cos,load_lag_1h,load_lag_2h,load_lag_24h
2023-10-05 16:00:00,1613.6,2252.6,223.8,29.11,80.82,16,3,10,0,-0.8660254037844384,-0.5000000000000004,2273.9,2284.3,2227.3
2023-10-05 17:00:00,1470.8,2103.8,57.47,29.21,80.25,17,3,10,0,-0.9659258262890683,-0.25881904510252063,2252.6,2273.9,2109.2
2023-10-05 18:00:00,1650.7,2209.2,0.0,29.19,80.38,18,3,10,0,-1.0,-1.8369701987210297e-16,2103.8,2252.6,2217.6
2023-10-05 19:00:00,1785.3,2448.2,0.0,29.05,81.06,19,3,10,0,-0.9659258262890684,0.2588190451025203,2209.2,2103.8,2429.7
2023-10-05 20:00:00,1753.2,2391.7,0.0,28.84,82.24,20,3,10,0,-0.8660254037844386,0.5000000000000001,2448.2,2209.2,2375.1
2023-10-05 21:00:00,1735.8,2323.1,0.0,28.61,83.54,21,3,10,0,-0.7071067811865477,0.7071067811865474,2391.7,2448.2,2293.7
2023-10-05 22:00:00,1686.1,2204.4,0.0,28.43,84.58,22,3,10,0,-0.5000000000000004,0.8660254037844384,2323.1,2391.7,2173.4
2023-10-05 23:00:00,1755.4,2200.3,0.0,28.26,85.46,23,3,10,0,-0.25881904510252157,0.9659258262890681,2204.4,2323.1,2182.3
2023-10-06 00:00:00,1641.7,2082.1,0.0,28.12,86.19,0,4,10,0,0.0,1.0,2200.3,2204.4,2053.4
2023-10-06 01:00:00,1632.2,1998.6,0.0,28.04,86.4,1,4,10,0,0.25881904510252074,0.9659258262890683,2082.1,2200.3,1972.1
2023-10-06 02:00:00,1536.1,1920.9,0.0,27.99,86.32,2,4,10,0,0.49999999999999994,0.8660254037844387,1998.6,2082.1,1905.6
2023-10-06 03:00:00,1403.8,1870.8,0.0,27.97,86.09,3,4,10,0,0.7071067811865475,0.7071067811865476,1920.9,1998.6,1857.1
2023-10-06 04:00:00,1274.1,1844.3,0.0,27.95,85.88,4,4,10,0,0.8660254037844386,0.5000000000000001,1870.8,1920.9,1825.8
2023-10-06 05:00:00,1240.0,1884.2,0.0,28.0,85.51,5,4,10,0,0.9659258262890683,0.25881904510252074,1844.3,1870.8,1873.9
2023-10-06 06:00:00,1540.0,1985.1,25.6,28.05,85.26,6,4,10,0,1.0,6.123233995736766e-17,1884.2,1844.3,1988.6
2023-10-06 07:00:00,1293.2,1839.6,156.75,28.15,84.67,7,4,10,0,0.9659258262890683,-0.25881904510252063,1985.1,1884.2,1827.1
2023-10-06 08:00:00,1426.9,1849.6,343.17,28.15,84.47,8,4,10,0,0.8660254037844387,-0.49999999999999983,1839.6,1985.1,1845.3
2023-10-06 09:00:00,1552.4,2000.5,502.85,28.18,84.21,9,4,10,0,0.7071067811865476,-0.7071067811865475,1849.6,1839.6,2001.8
2023-10-06 10:00:00,1385.5,2118.4,597.25,28.27,83.77,10,4,10,0,0.49999999999999994,-0.8660254037844387,2000.5,1849.6,2130.3
2023-10-06 11:00:00,1353.2,2133.5,676.08,28.35,83.44,11,4,10,0,0.258819045102521,-0.9659258262890682,2118.4,2000.5,2181.0
2023-10-06 12:00:00,1292.8,2076.9,747.9,28.4,83.28,12,4,10,0,1.2246467991473532e-16,-1.0,2133.5,2118.4,2108.9
2023-10-06 13:00:00,1350.8,2068.5,659.4,28.46,83.06,13,4,10,0,-0.2588190451025208,-0.9659258262890683,2076.9,2133.5,2133.4
2023-10-06 14:00:00,1653.2,2164.2,445.25,28.51,82.85,14,4,10,0,-0.4999999999999998,-0.8660254037844388,2068.5,2076.9,2284.3
2023-10-06 15:00:00,1665.8,2143.2,301.3,28.55,82.79,15,4,10,0,-0.7071067811865471,-0.7071067811865479,2164.2,2068.5,2273.9
2023-10-06 16:00:00,1626.4,2103.1,161.32,28.6,82.8,16,4,10,0,-0.8660254037844384,-0.5000000000000004,2143.2,2164.2,2252.6
2023-10-06 17:00:00,1194.0,1992.3,52.95,28.63,82.97,17,4,10,0,-0.9659258262890683,-0.25881904510252063,2103.1,2143.2,2103.8
2023-10-06 18:00:00,1481.4,2111.3,0.0,28.64,83.01,18,4,10,0,-1.0,-1.8369701987210297e-16,1992.3,2103.1,2209.2
2023-10-06 19:00:00,1751.7,2360.5,0.0,28.62,82.82,19,4,10,0,-0.9659258262890684,0.2588190451025203,2111.3,1992.3,2448.2
2023-10-06 20:00:00,1675.1,2281.6,0.0,28.56,82.76,20,4,10,0,-0.8660254037844386,0.5000000000000001,2360.5,2111.3,2391.7
2023-10-06 21:00:00,1627.1,2202.2,0.0,28.44,83.01,21,4,10,0,-0.7071067811865477,0.7071067811865474,2281.6,2360.5,2323.1
2023-10-06 22:00:00,1503.7,2108.7,0.0,28.29,83.47,22,4,10,0,-0.5000000000000004,0.8660254037844384,2202.2,2281.6,2204.4
2023-10-06 23:00:00,1719.6,2121.8,0.0,28.12,84.08,23,4,10,0,-0.25881904510252157,0.9659258262890681,2108.7,2202.2,2200.3
2023-10-07 00:00:00,1593.8,2054.0,0.0,27.95,84.86,0,5,10,1,0.0,1.0,2121.8,2108.7,2082.1
2023-10-07 01:00:00,1536.9,1921.5,0.0,27.8,85.55,1,5,10,1,0.25881904510252074,0.9659258262890683,2054.0,2121.8,1998.6
2023-10-07 02:00:00,1373.7,1862.4,0.0,27.71,85.81,2,5,10,1,0.49999999999999994,0.8660254037844387,1921.5,2054.0,1920.9
2023-10-07 03:00:00,1207.1,1805.9,0.0,27.67,85.69,3,5,10,1,0.7071067811865475,0.7071067811865476,1862.4,1921.5,1870.8
2023-10-07 04:00:00,1159.1,1785.0,0.0,27.7,84.99,4,5,10,1,0.8660254037844386,0.5000000000000001,1805.9,1862.4,1844.3
2023-10-07 05:00:00,1203.4,1825.3,0.0,27.76,84.18,5,5,10,1,0.9659258262890683,0.25881904510252074,1785.0,1805.9,1884.2
2023-10-07 06:00:00,1232.6,1924.5,19.6,27.85,83.37,6,5,10,1,1.0,6.123233995736766e-17,1825.3,1785.0,1985.1
2023-10-07 07:00:00,1124.3,1793.1,136.65,27.99,82.51,7,5,10,1,0.9659258262890683,-0.25881904510252063,1924.5,1825.3,1839.6
2023-10-07 08:00:00,1135.4,1827.5,301.88,28.1,81.87,8,5,10,1,0.8660254037844387,-0.49999999999999983,1793.1,1924.5,1849.6
2023-10-07 09:00:00,1217.1,2006.7,466.27,28.22,81.42,9,5,10,1,0.7071067811865476,-0.7071067811865475,1827.5,1793.1,2000.5
2023-10-07 10:00:00,1261.2,2125.3,580.8,28.32,81.07,10,5,10,1,0.49999999999999994,-0.8660254037844387,2006.7,1827.5,2118.4
2023-10-07 11:00:00,1281.8,2181.1,716.58,28.39,80.81,11,5,10,1,0.258819045102521,-0.9659258262890682,2125.3,2006.7,2133.5
2023-10-07 12:00:00,1201.4,2128.5,757.92,28.44,80.59,12,5,10,1,1.2246467991473532e-16,-1.0,2181.1,2125.3,2076.9
2023-10-07 13:00:00,1249.7,2155.3,688.2,28.52,80.0,13,5,10,1,-0.2588190451025208,-0.9659258262890683,2128.5,2181.1,2068.5
2023-10-07 14:00:00,1347.4,2282.3,497.77,28.57,79.63,14,5,10,1,-0.4999999999999998,-0.8660254037844388,2155.3,2128.5,2164.2
2023-10-07 15:00:00,1408.2,2236.0,358.67,28.6,79.55,15,5,10,1,-0.7071067811865471,-0.7071067811865479,2282.3,2155.3,2143.2
2023-10-07 16:00:00,1370.6,2170.9,190.57,28.65,79.65,16,5,10,1,-0.8660254037844384,-0.5000000000000004,2236.0,2282.3,2103.1
2023-10-07 17:00:00,1228.2,2107.9,46.15,28.65,80.45,17,5,10,1,-0.9659258262890683,-0.25881904510252063,2170.9,2236.0,1992.3
2023-10-07 18:00:00,1451.7,2254.4,0.0,28.64,81.6,18,5,10,1,-1.0,-1.8369701987210297e-16,2107.9,2170.9,2111.3
2023-10-07 19:00:00,1756.8,2423.5,0.0,28.6,82.75,19,5,10,1,-0.9659258262890684,0.2588190451025203,2254.4,2107.9,2360.5
2023-10-07 20:00:00,1608.6,2342.8,0.0,28.52,84.02,20,5,10,1,-0.8660254037844386,0.5000000000000001,2423.5,2254.4,2281.6
2023-10-07 21:00:00,1463.6,2260.2,0.0,28.39,85.27,21,5,10,1,-0.7071067811865477,0.7071067811865474,2342.8,2423.5,2202.2
2023-10-07 22:00:00,1324.4,2163.2,0.0,28.2,86.61,22,5,10,1,-0.5000000000000004,0.8660254037844384,2260.2,2342.8,2108.7
2023-10-07 23:00:00,1274.4,2068.2,0.0,27.97,87.84,23,5,10,1,-0.25881904510252157,0.9659258262890681,2163.2,2260.2,2121.8
2023-10-08 00:00:00,1179.8,1948.8,0.0,27.77,88.56,0,6,10,1,0.0,1.0,2068.2,2163.2,2054.0
2023-10-08 01:00:00,1190.3,1875.7,0.0,27.66,88.52,1,6,10,1,0.25881904510252074,0.9659258262890683,1948.8,2068.2,1921.5
2023-10-08 02:00:00,1170.7,1815.9,0.0,27.63,88.0,2,6,10,1,0.49999999999999994,0.8660254037844387,1875.7,1948.8,1862.4
2023-10-08 03:00:00,1231.7,1768.4,0.0,27.65,87.37,3,6,10,1,0.7071067811865475,0.7071067811865476,1815.9,1875.7,1805.9
2023-10-08 04:00:00,1194.1,1753.2,0.0,27.69,86.74,4,6,10,1,0.8660254037844386,0.5000000000000001,1768.4,1815.9,1785.0
2023-10-08 05:00:00,1198.8,1786.8,0.0,27.74,86.24,5,6,10,1,0.9659258262890683,0.25881904510252074,1753.2,1768.4,1825.3
2023-10-08 06:00:00,1262.3,1859.2,24.3,27.81,85.77,6,6,10,1,1.0,6.123233995736766e-17,1786.8,1753.2,1924.5
2023-10-08 07:00:00,1116.2,1700.7,165.4,27.87,85.45,7,6,10,1,0.9659258262890683,-0.25881904510252063,1859.2,1786.8,1793.1
2023-10-08 08:00:00,1105.3,1693.8,361.4,27.91,85.09,8,6,10,1,0.8660254037844387,-0.49999999999999983,1700.7,1859.2,1827.5
2023-10-08 09:00:00,1205.2,1802.7,576.88,27.96,84.63,9,6,10,1,0.7071067811865476,-0.7071067811865475,1693.8,1700.7,2006.7
2023-10-08 10:00:00,1577.5,1908.3,739.33,28.06,84.14,10,6,10,1,0.49999999999999994,-0.8660254037844387,1802.7,1693.8,2125.3
2023-10-08 11:00:00,1624.7,1960.3,792.9,28.16,83.94,11,6,10,1,0.258819045102521,-0.9659258262890682,1908.3,1802.7,2181.1
2023-10-08 12:00:00,1628.6,1969.4,771.3,28.28,83.64,12,6,10,1,1.2246467991473532e-16,-1.0,1960.3,1908.3,2128.5
2023-10-08 13:00:00,1669.2,1999.3,756.25,28.39,83.25,13,6,10,1,-0.2588190451025208,-0.9659258262890683,1969.4,1960.3,2155.3
2023-10-08 14:00:00,1730.4,2063.3,559.17,28.52,82.46,14,6,10,1,-0.4999999999999998,-0.8660254037844388,1999.3,1969.4,2282.3
2023-10-08 15:00:00,1749.0,2081.6,305.33,28.6,81.73,15,6,10,1,-0.7071067811865471,-0.7071067811865479,2063.3,1999.3,2236.0
2023-10-08 16:00:00,1710.7,2046.3,161.07,28.63,81.32,16,6,10,1,-0.8660254037844384,-0.5000000000000004,2081.6,2063.3,2170.9
2023-10-08 17:00:00,1636.5,2019.9,33.92,28.56,81.77,17,6,10,1,-0.9659258262890683,-0.25881904510252063,2046.3,2081.6,2107.9
2023-10-08 18:00:00,1916.0,2154.7,0.0,28.38,82.78,18,6,10,1,-1.0,-1.8369701987210297e-16,2019.9,2046.3,2254.4
2023-10-08 19:00:00,1836.2,2447.1,0.0,28.22,83.44,19,6,10,1,-0.9659258262890684,0.2588190451025203,2154.7,2019.9,2423.5
2023-10-08 20:00:00,1701.4,2397.2,0.0,28.17,83.24,20,6,10,1,-0.8660254037844386,0.5000000000000001,2447.1,2154.7,2342.8
2023-10-08 21:00:00,1614.5,2326.4,0.0,28.2,82.37,21,6,10,1,-0.7071067811865477,0.7071067811865474,2397.2,2447.1,2260.2
2023-10-08 22:00:00,1512.9,2233.8,0.0,28.24,80.88,22,6,10,1,-0.5000000000000004,0.8660254037844384,2326.4,2397.2,2163.2
2023-10-08 23:00:00,1281.5,2137.4,0.0,28.24,79.38,23,6,10,1,-0.25881904510252157,0.9659258262890681,2233.8,2326.4,2068.2
2023-10-09 00:00:00,1271.2,2017.9,0.0,28.23,78.54,0,0,10,0,0.0,1.0,2137.4,2233.8,1948.8
2023-10-09 01:00:00,1248.4,1935.9,0.0,28.21,78.35,1,0,10,0,0.25881904510252074,0.9659258262890683,2017.9,2137.4,1875.7
2023-10-09 02:00:00,1145.1,1860.6,0.0,28.19,78.57,2,0,10,0,0.49999999999999994,0.8660254037844387,1935.9,2017.9,1815.9
2023-10-09 03:00:00,1128.1,1797.2,0.0,28.22,78.66,3,0,10,0,0.7071067811865475,0.7071067811865476,1860.6,1935.9,1768.4
2023-10-09 04:00:00,1122.3,1777.1,0.0,28.25,78.65,4,0,10,0,0.8660254037844386,0.5000000000000001,1797.2,1860.6,1753.2
2023-10-09 05:00:00,1240.2,1816.3,0.0,28.34,78.31,5,0,10,0,0.9659258262890683,0.25881904510252074,1777.1,1797.2,1786.8
2023-10-09 06:00:00,1555.4,1931.8,26.17,28.43,78.0,6,0,10,0,1.0,6.123233995736766e-17,1816.3,1777.1,1859.2
2023-10-09 07:00:00,1246.6,1787.2,193.02,28.56,77.51,7,0,10,0,0.9659258262890683,-0.25881904510252063,1931.8,1816.3,1700.7
2023-10-09 08:00:00,1585.7,1824.6,413.27,28.65,77.23,8,0,10,0,0.8660254037844387,-0.49999999999999983,1787.2,1931.8,1693.8
2023-10-09 09:00:00,1668.6,1999.0,627.78,28.76,77.06,9,0,10,0,0.7071067811865476,-0.7071067811865475,1824.6,1787.2,1802.7
2023-10-09 10:00:00,1608.7,2129.7,770.95,28.86,76.9,10,0,10,0,0.49999999999999994,-0.8660254037844387,1999.0,1824.6,1908.3
2023-10-09 11:00:00,1459.0,2188.4,841.95,28.94,76.78,11,0,10,0,0.258819045102521,-0.9659258262890682,2129.7,1999.0,1960.3
2023-10-09 12:00:00,1297.4,2144.6,914.28,29.0,76.33,12,0,10,0,1.2246467991473532e-16,-1.0,2188.4,2129.7,1969.4
2023-10-09 13:00:00,1380.1,2181.7,842.35,29.13,75.38,13,0,10,0,-0.2588190451025208,-0.9659258262890683,2144.6,2188.4,1999.3
2023-10-09 14:00:00,1625.1,2339.7,647.38,29.26,74.62,14,0,10,0,-0.4999999999999998,-0.8660254037844388,2181.7,2144.6,2063.3
2023-10-09 15:00:00,1625.8,2329.5,494.73,29.41,73.94,15,0,10,0,-0.7071067811865471,-0.7071067811865479,2339.7,2181.7,2081.6
2023-10-09 16:00:00,1634.2,2279.4,270.45,29.55,73.57,16,0,10,0,-0.8660254037844384,-0.5000000000000004,2329.5,2339.7,2046.3
2023-10-09 17:00:00,1510.1,2118.7,65.03,29.66,73.65,17,0,10,0,-0.9659258262890683,-0.25881904510252063,2279.4,2329.5,2019.9
2023-10-09 18:00:00,1615.4,2179.9,0.0,29.69,74.47,18,0,10,0,-1.0,-1.8369701987210297e-16,2118.7,2279.4,2154.7
2023-10-09 19:00:00,1841.9,2488.8,0.0,29.72,75.27,19,0,10,0,-0.9659258262890684,0.2588190451025203,2179.9,2118.7,2447.1
2023-10-09 20:00:00,1659.6,2426.0,0.0,29.72,76.22,20,0,10,0,-0.8660254037844386,0.5000000000000001,2488.8,2179.9,2397.2
2023-10-09 21:00:00,1571.4,2381.5,0.0,29.67,77.37,21,0,10,0,-0.7071067811865477,0.7071067811865474,2426.0,2488.8,2326.4
2023-10-09 22:00:00,1509.4,2256.2,0.0,29.51,78.81,22,0,10,0,-0.5000000000000004,0.8660254037844384,2381.5,2426.0,2233.8
2023-10-09 23:00:00,1656.0,2242.3,0.0,29.26,80.21,23,0,10,0,-0.25881904510252157,0.9659258262890681,2256.2,2381.5,2137.4
2023-10-10 00:00:00,1589.6,2136.9,0.0,28.98,81.42,0,1,10,0,0.0,1.0,2242.3,2256.2,2017.9
2023-10-10 01:00:00,1337.8,2048.1,0.0,28.72,82.31,1,1,10,0,0.25881904510252074,0.9659258262890683,2136.9,2242.3,1935.9
2023-10-10 02:00:00,1257.0,1966.0,0.0,28.48,83.01,2,1,10,0,0.49999999999999994,0.8660254037844387,2048.1,2136.9,1860.6
2023-10-10 03:00:00,1241.6,1905.2,0.0,28.31,83.24,3,1,10,0,0.7071067811865475,0.7071067811865476,1966.0,2048.1,1797.2
2023-10-10 04:00:00,1196.2,1871.7,0.0,28.24,83.1,4,1,10,0,0.8660254037844386,0.5000000000000001,1905.2,1966.0,1777.1
2023-10-10 05:00:00,1158.1,1905.7,0.0,28.22,83.04,5,1,10,0,0.9659258262890683,0.25881904510252074,1871.7,1905.2,1816.3
2023-10-10 06:00:00,1194.1,1996.6,28.75,28.2,83.19,6,1,10,0,1.0,6.123233995736766e-17,1905.7,1871.7,1931.8
2023-10-10 07:00:00,1093.8,1857.4,222.8,28.23,82.85,7,1,10,0,0.9659258262890683,-0.25881904510252063,1996.6,1905.7,1787.2
2023-10-10 08:00:00,1191.5,1893.3,477.52,28.28,82.18,8,1,10,0,0.8660254037844387,-0.49999999999999983,1857.4,1996.6,1824.6
2023-10-10 09:00:00,1390.2,2054.8,675.28,28.35,81.42,9,1,10,0,0.7071067811865476,-0.7071067811865475,1893.3,1857.4,1999.0
2023-10-10 10:00:00,1394.0,2186.3,783.12,28.43,80.9,10,1,10,0,0.49999999999999994,-0.8660254037844387,2054.8,1893.3,2129.7
2023-10-10 11:00:00,1379.1,2238.7,884.83,28.52,80.51,11,1,10,0,0.258819045102521,-0.9659258262890682,2186.3,2054.8,2188.4
2023-10-10 12:00:00,1405.9,2173.2,828.55,28.61,79.99,12,1,10,0,1.2246467991473532e-16,-1.0,2238.7,2186.3,2144.6
2023-10-10 13:00:00,1406.1,2204.9,778.65,28.73,79.13,13,1,10,0,-0.2588190451025208,-0.9659258262890683,2173.2,2238.7,2181.7
2023-10-10 14:00:00,1409.2,2349.1,624.25,28.86,78.12,14,1,10,0,-0.4999999999999998,-0.8660254037844388,2204.9,2173.2,2339.7
2023-10-10 15:00:00,1478.1,2334.1,504.02,29.04,76.93,15,1,10,0,-0.7071067811865471,-0.7071067811865479,2349.1,2204.9,2329.5
2023-10-10 16:00:00,1454.3,2288.1,268.55,29.2,75.83,16,1,10,0,-0.8660254037844384,-0.5000000000000004,2334.1,2349.1,2279.4
2023-10-10 17:00:00,1405.5,2116.4,68.38,29.33,75.08,17,1,10,0,-0.9659258262890683,-0.25881904510252063,2288.1,2334.1,2118.7
2023-10-10 18:00:00,1618.6,2186.3,0.0,29.41,74.91,18,1,10,0,-1.0,-1.8369701987210297e-16,2116.4,2288.1,2179.9
2023-10-10 19:00:00,1649.8,2455.6,0.0,29.49,74.92,19,1,10,0,-0.9659258262890684,0.2588190451025203,2186.3,2116.4,2488.8
2023-10-10 20:00:00,1615.8,2412.3,0.0,29.53,75.5,20,1,10,0,-0.8660254037844386,0.5000000000000001,2455.6,2186.3,2426.0
2023-10-10 21:00:00,1595.1,2360.6,0.0,29.46,76.61,21,1,10,0,-0.7071067811865477,0.7071067811865474,2412.3,2455.6,2381.5
2023-10-10 22:00:00,1371.8,2250.4,0.0,29.26,78.11,22,1,10,0,-0.5000000000000004,0.8660254037844384,2360.6,2412.3,2256.2
2023-10-10 23:00:00,1451.3,2256.3,0.0,28.9,80.31,23,1,10,0,-0.25881904510252157,0.9659258262890681,2250.4,2360.6,2242.3
2023-10-11 00:00:00,1368.0,2118.0,0.0,28.5,82.74,0,2,10,0,0.0,1.0,2256.3,2250.4,2136.9
2023-10-11 01:00:00,1329.1,2046.7,0.0,28.15,84.59,1,2,10,0,0.25881904510252074,0.9659258262890683,2118.0,2256.3,2048.1
2023-10-11 02:00:00,1142.3,1961.4,0.0,27.9,85.41,2,2,10,0,0.49999999999999994,0.8660254037844387,2046.7,2118.0,1966.0
2023-10-11 03:00:00,1136.8,1903.7,0.0,27.79,85.21,3,2,10,0,0.7071067811865475,0.7071067811865476,1961.4,2046.7,1905.2
2023-10-11 04:00:00,1095.0,1875.3,0.0,27.81,84.36,4,2,10,0,0.8660254037844386,0.5000000000000001,1903.7,1961.4,1871.7
2023-10-11 05:00:00,1129.8,1913.0,0.0,27.92,83.24,5,2,10,0,0.9659258262890683,0.25881904510252074,1875.3,1903.7,1905.7
2023-10-11 06:00:00,1128.6,1991.7,29.3,28.04,82.08,6,2,10,0,1.0,6.123233995736766e-17,1913.0,1875.3,1996.6
2023-10-11 07:00:00,1094.6,1865.5,205.4,28.18,80.83,7,2,10,0,0.9659258262890683,-0.25881904510252063,1991.7,1913.0,1857.4
2023-10-11 08:00:00,1142.8,1894.5,424.35,28.26,79.77,8,2,10,0,0.8660254037844387,-0.49999999999999983,1865.5,1991.7,1893.3
2023-10-11 09:00:00,1203.2,2068.4,612.92,28.35,79.14,9,2,10,0,0.7071067811865476,-0.7071067811865475,1894.5,1865.5,2054.8
2023-10-11 10:00:00,1250.2,2192.6,721.05,28.41,78.98,10,2,10,0,0.49999999999999994,-0.8660254037844387,2068.4,1894.5,2186.3
2023-10-11 11:00:00,1309.9,2236.3,816.85,28.43,78.79,11,2,10,0,0.258819045102521,-0.9659258262890682,2192.6,2068.4,2238.7
2023-10-11 12:00:00,1240.8,2174.4,811.95,28.44,77.91,12,2,10,0,1.2246467991473532e-16,-1.0,2236.3,2192.6,2173.2
2023-10-11 13:00:00,1238.6,2169.1,772.83,28.45,77.04,13,2,10,0,-0.2588190451025208,-0.9659258262890683,2174.4,2236.3,2204.9
2023-10-11 14:00:00,1555.0,2307.0,657.35,28.48,76.33,14,2,10,0,-0.4999999999999998,-0.8660254037844388,2169.1,2174.4,2349.1
2023-10-11 15:00:00,1638.4,2319.5,502.83,28.5,75.71,15,2,10,0,-0.7071067811865471,-0.7071067811865479,2307.0,2169.1,2334.1
2023-10-11 16:00:00,1633.9,2303.4,279.15,28.55,75.21,16,2,10,0,-0.8660254037844384,-0.5000000000000004,2319.5,2307.0,2288.1
2023-10-11 17:00:00,1557.6,2148.1,69.03,28.64,74.97,17,2,10,0,-0.9659258262890683,-0.25881904510252063,2303.4,2319.5,2116.4
2023-10-11 18:00:00,1698.2,2268.3,0.0,28.72,75.27,18,2,10,0,-1.0,-1.8369701987210297e-16,2148.1,2303.4,2186.3
2023-10-11 19:00:00,1728.8,2495.1,0.0,28.84,75.73,19,2,10,0,-0.9659258262890684,0.2588190451025203,2268.3,2148.1,2455.6
2023-10-11 20:00:00,1689.4,2435.9,0.0,28.92,76.64,20,2,10,0,-0.8660254037844386,0.5000000000000001,2495.1,2268.3,2412.3
2023-10-11 21:00:00,1705.5,2372.2,0.0,28.98,77.57,21,2,10,0,-0.7071067811865477,0.7071067811865474,2435.9,2495.1,2360.6
2023-10-11 22:00:00,1490.8,2282.8,0.0,28.97,78.38,22,2,10,0,-0.5000000000000004,0.8660254037844384,2372.2,2435.9,2250.4
2023-10-11 23:00:00,1447.9,2290.1,0.0,28.91,79.07,23,2,10,0,-0.25881904510252157,0.9659258262890681,2282.8,2372.2,2256.3
2023-10-12 00:00:00,1520.8,2154.8,0.0,28.82,79.96,0,3,10,0,0.0,1.0,2290.1,2282.8,2118.0
2023-10-12 01:00:00,1292.0,2069.5,0.0,28.74,80.83,1,3,10,0,0.25881904510252074,0.9659258262890683,2154.8,2290.1,2046.7
2023-10-12 02:00:00,1253.9,1982.7,0.0,28.68,81.55,2,3,10,0,0.49999999999999994,0.8660254037844387,2069.5,2154.8,1961.4
2023-10-12 03:00:00,1243.6,1929.6,0.0,28.62,82.14,3,3,10,0,0.7071067811865475,0.7071067811865476,1982.7,2069.5,1903.7
2023-10-12 04:00:00,1100.2,1898.0,0.0,28.6,82.32,4,3,10,0,0.8660254037844386,0.5000000000000001,1929.6,1982.7,1875.3
2023-10-12 05:00:00,1125.4,1922.0,0.0,28.58,82.41,5,3,10,0,0.9659258262890683,0.25881904510252074,1898.0,1929.6,1913.0
2023-10-12 06:00:00,1397.9,2010.1,26.62,28.58,82.21,6,3,10,0,1.0,6.123233995736766e-17,1922.0,1898.0,1991.7
2023-10-12 07:00:00,1430.9,1859.6,181.32,28.61,81.75,7,3,10,0,0.9659258262890683,-0.25881904510252063,2010.1,1922.0,1865.5
2023-10-12 08:00:00,1451.1,1896.1,378.17,28.62,80.76,8,3,10,0,0.8660254037844387,-0.49999999999999983,1859.6,2010.1,1894.5
2023-10-12 09:00:00,1619.7,2035.5,557.28,28.65,79.67,9,3,10,0,0.7071067811865476,-0.7071067811865475,1896.1,1859.6,2068.4
2023-10-12 10:00:00,1628.3,2155.9,689.58,28.72,79.12,10,3,10,0,0.49999999999999994,-0.8660254037844387,2035.5,1896.1,2192.6
2023-10-12 11:00:00,1550.7,2211.3,776.12,28.73,79.6,11,3,10,0,0.258819045102521,-0.9659258262890682,2155.9,2035.5,2236.3
2023-10-12 12:00:00,1533.0,2150.1,778.9,28.71,80.04,12,3,10,0,1.2246467991473532e-16,-1.0,2211.3,2155.9,2174.4
2023-10-12 13:00:00,1757.8,2180.8,664.9,28.67,80.6,13,3,10,0,-0.2588190451025208,-0.9659258262890683,2150.1,2211.3,2169.1
2023-10-12 14:00:00,1742.1,2295.1,474.55,28.62,81.31,14,3,10,0,-0.4999999999999998,-0.8660254037844388,2180.8,2150.1,2307.0
2023-10-12 15:00:00,1754.3,2265.0,377.58,28.6,81.75,15,3,10,0,-0.7071067811865471,-0.7071067811865479,2295.1,2180.8,2319.5
2023-10-12 16:00:00,1767.9,2239.1,208.57,28.57,82.01,16,3,10,0,-0.8660254037844384,-0.5000000000000004,2265.0,2295.1,2303.4
2023-10-12 17:00:00,1709.3,2106.2,53.17,28.59,81.95,17,3,10,0,-0.9659258262890683,-0.25881904510252063,2239.1,2265.0,2148.1
2023-10-12 18:00:00,1866.1,2227.6,0.0,28.64,81.94,18,3,10,0,-1.0,-1.8369701987210297e-16,2106.2,2239.1,2268.3
2023-10-12 19:00:00,1996.0,2408.4,0.0,28.71,81.97,19,3,10,0,-0.9659258262890684,0.2588190451025203,2227.6,2106.2,2495.1
2023-10-12 20:00:00,1854.7,2365.6,0.0,28.78,82.18,20,3,10,0,-0.8660254037844386,0.5000000000000001,2408.4,2227.6,2435.9
2023-10-12 21:00:00,1779.2,2287.9,0.0,28.79,82.56,21,3,10,0,-0.7071067811865477,0.7071067811865474,2365.6,2408.4,2372.2
2023-10-12 22:00:00,1569.8,2170.2,0.0,28.76,83.06,22,3,10,0,-0.5000000000000004,0.8660254037844384,2287.9,2365.6,2282.8
2023-10-12 23:00:00,1869.2,2182.6,0.0,28.68,83.7,23,3,10,0,-0.25881904510252157,0.9659258262890681,2170.2,2287.9,2290.1
2023-10-13 00:00:00,1820.2,2059.5,0.0,28.58,84.48,0,4,10,0,0.0,1.0,2182.6,2170.2,2154.8
2023-10-13 01:00:00,1710.1,1965.5,0.0,28.48,85.29,1,4,10,0,0.25881904510252074,0.9659258262890683,2059.5,2182.6,2069.5
2023-10-13 02:00:00,1725.9,1897.9,0.0,28.46,85.9,2,4,10,0,0.49999999999999994,0.8660254037844387,1965.5,2059.5,1982.7
2023-10-13 03:00:00,1590.6,1825.8,0.0,28.46,86.21,3,4,10,0,0.7071067811865475,0.7071067811865476,1897.9,1965.5,1929.6
2023-10-13 04:00:00,1462.2,1787.1,0.0,28.46,86.2,4,4,10,0,0.8660254037844386,0.5000000000000001,1825.8,1897.9,1898.0
2023-10-13 05:00:00,1371.3,1826.9,0.0,28.44,86.23,5,4,10,0,0.9659258262890683,0.25881904510252074,1787.1,1825.8,1922.0
